,OrderDate
8007,2015-01-05 19:54:14
8008,2015-09-26 18:38:08
8009,2012-10-24 17:42:47
8010,2014-01-16 20:48:54
8011,2013-08-09 16:32:25
8012,2015-11-29 14:32:11
8013,2015-10-27 18:33:19
8014,2015-03-29 11:35:53
8015,2015-05-30 04:17:51
8016,2016-02-07 21:45:31
8017,2013-11-22 09:49:33
8018,2014-05-23 14:43:59
8019,2013-04-21 23:02:35
8020,2015-06-12 07:59:51
8021,2013-02-16 01:45:43
8022,2012-08-26 15:12:43
8023,2014-06-13 06:27:13
8024,2015-08-20 22:40:54
8025,2013-12-27 20:46:07
8026,2013-07-02 23:57:02
8027,2014-04-17 06:08:57
8028,2015-03-04 14:30:15
8029,2012-11-16 03:00:40
8030,2015-06-25 19:42:49
8031,2013-04-30 08:49:04
8032,2012-08-27 06:56:12
8033,2014-05-06 11:05:05
8034,2016-01-20 20:05:39
8035,2014-09-27 21:13:51
8036,2015-04-23 04:38:59
8037,2013-12-20 19:09:26
8038,2014-07-22 23:54:37
8039,2012-11-27 21:19:02
8040,2015-10-11 10:03:50
8041,2016-01-04 15:13:44
8042,2012-12-15 00:57:11
8043,2015-09-14 15:43:23
8044,2012-08-02 13:07:20
8045,2014-11-01 03:48:11
8046,2015-03-23 22:44:05
8047,2013-05-17 17:29:03
8048,2015-03-16 05:24:27
8049,2013-10-21 18:58:44
8050,2013-10-13 13:19:46
8051,2014-12-18 16:28:52
8052,2015-12-01 16:52:12
8053,2015-07-21 10:45:55
8054,2015-12-14 06:45:52
8055,2015-07-09 22:49:35
8056,2015-02-11 19:34:42
8057,2015-05-09 04:09:32
8058,2015-11-04 06:11:10
8059,2015-06-05 11:41:28
8060,2012-08-31 22:07:21
8061,2015-01-12 06:58:59
8062,2015-11-06 12:20:32
8063,2013-10-20 02:55:25
8064,2015-12-14 01:56:09
8065,2014-08-31 21:30:01
8066,2015-06-17 14:10:38
8067,2013-12-13 10:16:33
8068,2015-02-16 21:41:38
8069,2013-10-08 05:33:46
8070,2016-01-15 12:54:04
8071,2014-11-30 02:04:58
8072,2014-01-28 23:46:07
8073,2015-07-22 04:33:56
8074,2013-11-28 15:18:57
8075,2014-07-27 01:59:41
8076,2013-03-04 12:16:03
8077,2013-10-21 15:24:04
8078,2014-09-10 23:52:03
8079,2015-10-12 18:28:05
8080,2015-03-17 09:49:34
8081,2012-09-13 17:47:49
8082,2014-03-06 13:23:41
8083,2016-02-11 10:04:29
8084,2014-05-10 05:59:12
8085,2013-01-23 03:00:55
8086,2014-12-31 16:36:07
8087,2013-02-11 02:49:37
8088,2014-03-29 17:33:55
8089,2015-07-22 06:48:13
8090,2016-01-13 10:17:11
8091,2013-08-21 23:57:42
8092,2014-06-30 02:35:10
8093,2015-03-29 14:51:13
8094,2013-06-26 02:06:28
8095,2015-09-02 12:56:52
8096,2012-09-24 06:44:00
8097,2013-03-06 19:08:00
8098,2013-08-28 23:09:05
8099,2013-12-10 18:03:57
8100,2016-01-27 03:19:57
8101,2013-06-17 13:48:38
8102,2015-12-21 02:52:56
8103,2015-11-24 18:47:46
8104,2015-10-06 18:54:11
8105,2013-11-14 04:32:41
8106,2014-09-11 07:31:14
8107,2013-12-29 09:07:49
8108,2013-07-15 20:47:40
8109,2015-05-16 17:54:09
8110,2013-01-21 21:12:31
8111,2013-07-18 19:26:21
8112,2014-03-11 07:52:37
8113,2013-05-04 09:36:04
8114,2014-08-13 01:22:36
8115,2015-08-30 11:01:08
8116,2013-07-16 13:49:42
8117,2012-08-17 14:00:41
8118,2015-06-27 12:23:50
8119,2012-08-26 20:55:25
8120,2015-10-28 20:28:22
8121,2014-02-02 18:55:12
8122,2015-11-16 15:57:24
8123,2015-02-11 16:02:42
8124,2013-03-23 11:26:04
8125,2012-12-07 01:13:50
8126,2015-07-17 04:15:18
8127,2014-09-19 08:15:34
8128,2014-09-02 23:59:52
8129,2014-06-14 19:18:00
8130,2014-04-17 11:31:47
8131,2015-07-14 10:05:01
8132,2014-11-12 00:20:24
8133,2015-10-18 19:53:38
8134,2014-12-06 04:06:25
8135,2014-08-02 04:00:31
8136,2014-08-08 18:49:36
8137,2016-01-07 04:12:26
8138,2015-08-20 15:05:02
8139,2013-02-19 04:59:45
8140,2014-02-01 23:00:58
8141,2013-05-14 15:21:57
8142,2013-01-30 03:58:18
8143,2015-11-06 23:16:02
8144,2013-03-30 04:31:43
8145,2013-10-29 19:59:04
8146,2014-04-23 16:47:59
8147,2015-01-23 20:09:40
8148,2013-08-04 13:32:11
8149,2013-02-26 00:04:40
8150,2012-10-12 07:55:23
8151,2013-06-10 22:22:02
8152,2015-08-05 06:40:44
8153,2015-03-12 05:01:18
8154,2015-03-01 13:06:45
8155,2013-03-27 00:07:22
8156,2014-11-30 02:34:02
8157,2014-12-20 12:21:45
8158,2013-06-20 14:15:44
8159,2014-02-12 17:01:14
8160,2014-08-29 14:13:20
8161,2014-11-28 02:59:04
8162,2015-03-25 21:45:16
8163,2015-04-11 15:50:07
8164,2013-07-14 14:14:47
8165,2014-03-03 00:13:36
8166,2013-03-04 10:56:56
8167,2013-10-14 17:19:55
8168,2015-05-24 20:05:33
8169,2013-07-04 05:16:09
8170,2013-09-05 11:11:50
8171,2015-12-19 03:09:20
8172,2015-05-05 06:47:13
8173,2014-09-26 11:47:38
8174,2016-01-19 14:19:38
8175,2014-11-18 21:09:10
8176,2013-07-15 14:53:09
8177,2013-10-07 10:50:53
8178,2012-10-13 13:50:54
8179,2013-08-04 20:59:00
8180,2014-01-20 14:11:15
8181,2014-07-29 19:16:07
8182,2016-01-09 23:12:41
8183,2015-09-02 07:56:46
8184,2015-08-06 14:51:38
8185,2014-05-19 10:06:40
8186,2014-09-23 06:38:58
8187,2013-12-05 09:04:34
8188,2013-07-19 21:06:57
8189,2014-02-01 08:34:15
8190,2015-04-11 21:21:39
8191,2012-10-01 02:51:16
8192,2014-12-05 00:40:51
8193,2015-03-11 16:35:25
8194,2013-01-29 19:44:17
8195,2012-08-28 05:34:03
8196,2015-03-03 03:25:30
8197,2014-08-29 11:00:46
8198,2013-05-16 06:08:44
8199,2013-06-24 08:32:52
8200,2015-08-01 11:44:34
8201,2013-09-06 11:20:23
8202,2013-12-06 15:42:15
8203,2015-12-14 19:58:05
8204,2015-04-27 03:00:59
8205,2014-06-10 22:13:59
8206,2014-12-03 20:35:52
8207,2015-06-30 08:55:42
8208,2014-12-25 06:36:15
8209,2015-02-23 01:00:19
8210,2013-02-12 13:55:18
8211,2014-05-31 22:34:33
8212,2013-04-24 00:20:28
8213,2013-04-22 00:36:44
8214,2013-12-13 06:23:36
8215,2013-10-06 08:30:31
8216,2012-11-25 06:30:38
8217,2012-10-20 09:39:21
8218,2015-09-18 22:00:53
8219,2013-10-10 12:25:12
8220,2015-05-08 23:28:31
8221,2016-01-09 03:17:12
8222,2014-10-01 20:24:28
8223,2015-02-15 08:10:59
8224,2015-11-22 01:06:41
8225,2014-03-08 09:21:16
8226,2015-02-12 02:48:49
8227,2014-04-24 19:57:44
8228,2015-08-28 00:26:06
8229,2015-05-27 13:16:56
8230,2013-11-23 00:57:12
8231,2013-08-09 20:29:11
8232,2014-02-07 11:10:14
8233,2015-08-14 08:22:48
8234,2013-11-27 06:27:49
8235,2015-11-27 21:39:56
8236,2014-04-25 18:33:29
8237,2014-03-10 18:25:35
8238,2014-02-18 09:55:38
8239,2014-10-12 23:29:01
8240,2014-10-15 01:33:15
8241,2014-04-26 02:46:22
8242,2012-11-16 12:35:24
8243,2014-12-25 06:19:15
8244,2015-04-08 15:01:01
8245,2012-08-15 09:50:19
8246,2014-12-25 08:14:49
8247,2015-10-11 00:24:34
8248,2013-06-09 16:48:13
8249,2014-02-06 04:18:34
8250,2015-01-13 12:56:04
8251,2013-10-21 11:21:42
8252,2012-11-29 20:01:02
8253,2012-11-03 20:31:26
8254,2015-12-13 00:57:28
8255,2015-11-26 05:04:44
8256,2015-01-20 18:16:54
8257,2013-08-31 22:51:38
8258,2014-12-03 06:15:14
8259,2013-09-24 06:49:29
8260,2013-05-06 11:25:29
8261,2013-12-01 04:30:19
8262,2014-08-09 20:50:04
8263,2015-11-10 17:26:50
8264,2015-04-23 07:52:05
8265,2014-12-30 05:34:53
8266,2015-04-11 01:22:59
8267,2015-07-04 00:14:44
8268,2015-07-29 14:51:53
8269,2015-05-02 00:34:34
8270,2015-04-24 13:54:57
8271,2014-01-14 07:49:20
8272,2012-10-09 20:55:29
8273,2015-10-16 00:01:50
8274,2015-01-16 08:25:25
8275,2013-07-11 21:03:09
8276,2014-08-05 10:22:27
8277,2015-08-24 18:36:38
8278,2014-02-28 06:40:04
8279,2015-05-06 18:45:59
8280,2014-01-05 15:46:38
8281,2014-02-11 08:47:33
8282,2014-03-03 15:53:28
8283,2014-12-29 01:33:39
8284,2013-04-05 03:57:41
8285,2012-11-26 20:00:58
8286,2014-11-08 07:56:54
8287,2014-04-07 11:42:14
8288,2015-07-27 00:27:06
8289,2013-11-03 03:41:28
8290,2013-08-01 09:51:51
8291,2015-04-07 03:27:01
8292,2012-08-13 02:32:28
8293,2013-04-21 07:34:33
8294,2013-05-28 09:41:38
8295,2014-07-24 12:54:45
8296,2015-09-15 10:59:14
8297,2015-08-13 15:25:02
8298,2014-02-17 16:07:45
8299,2013-05-23 07:35:24
8300,2015-07-14 20:45:08
8301,2014-11-18 20:07:58
8302,2012-07-20 16:58:24
8303,2013-02-06 12:48:17
8304,2015-08-27 01:45:31
8305,2016-02-16 07:07:00
8306,2015-10-17 07:29:40
8307,2013-09-29 10:55:41
8308,2014-01-18 12:44:37
8309,2013-01-06 04:00:55
8310,2013-09-05 17:42:05
8311,2013-04-12 09:29:08
8312,2014-11-06 18:09:37
8313,2015-01-17 13:15:15
8314,2014-07-09 15:14:50
8315,2016-02-08 08:23:53
8316,2012-10-28 10:02:01
8317,2013-01-31 04:26:24
8318,2014-09-14 23:10:16
8319,2015-07-21 11:27:58
8320,2015-01-03 04:33:58
8321,2013-06-17 23:34:05
8322,2015-03-19 04:13:16
8323,2013-03-04 03:20:11
8324,2013-07-26 04:06:32
8325,2014-07-27 19:48:59
8326,2013-07-31 19:10:01
8327,2014-08-20 03:12:29
8328,2012-08-09 15:50:06
8329,2014-03-22 02:36:33
8330,2014-11-12 18:00:07
8331,2012-07-13 23:34:56
8332,2016-01-26 01:46:37
8333,2015-05-28 04:38:36
8334,2014-08-22 23:32:56
8335,2015-08-03 10:57:33
8336,2012-11-11 19:55:28
8337,2015-07-27 18:35:28
8338,2013-07-30 18:00:17
8339,2013-11-15 11:09:11
8340,2012-12-13 01:30:25
8341,2016-01-25 01:08:32
8342,2014-11-20 05:09:40
8343,2014-10-25 06:46:23
8344,2013-12-30 12:04:03
8345,2015-03-27 17:34:01
8346,2014-03-25 23:51:29
8347,2014-06-28 03:07:00
8348,2014-06-09 10:38:19
8349,2014-10-14 15:59:40
8350,2014-08-01 01:44:24
8351,2015-04-10 06:52:53
8352,2013-05-10 11:27:25
8353,2015-05-09 21:23:15
8354,2012-11-18 01:24:45
8355,2014-01-17 11:53:01
8356,2016-01-17 12:38:03
8357,2014-04-25 15:23:52
8358,2015-03-18 02:26:23
8359,2015-05-29 01:33:26
8360,2013-08-18 21:48:29
8361,2013-01-11 02:41:08
8362,2014-04-15 09:09:59
8363,2013-05-14 06:10:21
8364,2014-02-02 10:19:03
8365,2014-02-16 08:58:04
8366,2013-09-09 23:22:42
8367,2013-05-14 12:29:37
8368,2013-03-10 21:17:55
8369,2012-09-28 23:29:32
8370,2013-07-16 00:48:38
8371,2015-08-06 09:33:15
8372,2013-12-23 22:48:56
8373,2015-04-04 05:53:20
8374,2012-08-03 17:04:13
8375,2012-10-09 19:04:40
8376,2015-12-27 02:49:45
8377,2013-04-26 15:38:07
8378,2015-02-16 01:19:38
8379,2014-11-08 23:24:30
8380,2015-05-11 19:51:28
8381,2012-10-12 04:27:12
8382,2013-11-03 08:33:15
8383,2013-11-06 14:54:49
8384,2013-06-26 17:21:33
8385,2012-08-28 13:37:44
8386,2014-10-06 11:57:54
8387,2012-10-08 03:25:53
8388,2014-03-29 07:38:35
8389,2015-12-03 16:04:34
8390,2015-01-08 01:07:12
8391,2012-09-05 05:09:02
8392,2013-05-06 15:36:03
8393,2015-06-29 21:35:27
8394,2013-05-18 19:02:08
8395,2016-01-25 06:08:00
8396,2015-01-28 01:08:16
8397,2013-07-15 11:09:12
8398,2014-01-29 14:35:34
8399,2015-12-09 04:16:26
8400,2014-11-28 16:38:00
8401,2014-02-18 09:41:12
8402,2013-09-13 08:45:49
8403,2013-07-01 03:40:10
8404,2016-02-17 00:52:01
8405,2014-04-19 03:07:21
8406,2013-10-15 06:47:33
8407,2014-09-11 10:54:31
8408,2013-02-25 07:41:15
8409,2015-09-13 10:40:27
8410,2014-04-11 19:33:40
8411,2014-04-25 10:33:49
8412,2015-08-15 12:24:51
8413,2015-10-17 13:44:33
8414,2016-02-09 01:55:58
8415,2014-03-17 11:09:19
8416,2012-08-09 12:02:20
8417,2014-08-27 23:29:43
8418,2012-07-24 01:52:59
8419,2013-07-29 04:35:19
8420,2014-06-03 01:39:31
8421,2013-11-01 07:34:58
8422,2015-01-24 11:46:16
8423,2012-09-14 09:28:41
8424,2014-02-20 19:36:45
8425,2014-04-19 06:17:25
8426,2013-01-16 21:56:46
8427,2014-08-15 03:14:21
8428,2015-04-09 12:43:10
8429,2015-12-06 23:06:13
8430,2013-07-10 14:20:47
8431,2015-04-23 17:10:26
8432,2015-01-09 14:36:27
8433,2015-12-27 06:07:49
8434,2013-12-22 14:23:27
8435,2014-04-14 01:54:58
8436,2015-08-04 22:03:08
8437,2014-05-25 00:09:18
8438,2014-06-23 06:05:01
8439,2013-12-30 08:35:06
8440,2014-06-26 07:23:07
8441,2014-07-04 20:16:02
8442,2014-10-03 13:56:33
8443,2013-07-11 08:33:12
8444,2012-11-10 22:48:15
8445,2014-10-11 19:07:59
8446,2014-02-28 06:05:30
8447,2015-11-17 14:35:44
8448,2012-12-01 08:52:49
8449,2015-08-27 20:43:28
8450,2015-09-27 16:44:12
8451,2014-06-29 18:32:37
8452,2014-11-30 14:23:47
8453,2014-07-01 04:48:26
8454,2015-10-18 00:41:35
8455,2014-10-14 15:03:50
8456,2014-01-20 01:40:00
8457,2013-01-02 00:25:35
8458,2015-06-27 11:36:43
8459,2015-05-22 10:55:19
8460,2015-04-11 14:44:36
8461,2012-09-27 03:46:32
8462,2016-01-14 11:14:38
8463,2014-03-30 14:01:01
8464,2015-03-15 21:02:33
8465,2014-11-14 15:09:09
8466,2013-06-06 23:26:20
8467,2012-08-12 14:34:25
8468,2015-12-06 18:53:26
8469,2016-02-10 13:17:17
8470,2013-06-16 08:15:01
8471,2014-05-22 09:54:20
8472,2013-05-15 21:43:46
8473,2013-07-06 23:49:04
8474,2015-07-24 00:25:35
8475,2013-08-02 09:01:44
8476,2015-06-03 06:37:34
8477,2013-12-21 04:09:56
8478,2013-07-01 03:23:32
8479,2013-05-17 00:20:34
8480,2014-02-19 04:16:28
8481,2015-12-10 08:56:27
8482,2016-01-17 20:51:51
8483,2014-05-03 06:19:08
8484,2015-09-10 00:10:39
8485,2015-07-23 16:40:47
8486,2015-10-06 07:36:59
8487,2015-05-01 17:08:41
8488,2013-09-01 01:27:02
8489,2015-01-03 22:37:36
8490,2015-07-04 06:09:26
8491,2013-09-15 05:41:44
8492,2015-08-30 07:05:12
8493,2014-08-28 01:53:22
8494,2013-12-01 15:35:38
8495,2013-05-15 22:04:24
8496,2013-04-06 15:05:26
8497,2014-10-10 03:10:28
8498,2015-09-08 22:06:17
8499,2015-12-11 12:03:40
8500,2016-01-02 22:45:03
8501,2014-08-09 02:16:31
8502,2015-01-26 03:10:46
8503,2015-03-04 22:17:09
8504,2013-06-03 13:57:36
8505,2012-12-22 01:07:45
8506,2013-09-05 22:55:32
8507,2013-12-10 17:08:13
8508,2015-05-03 07:50:56
8509,2012-07-21 18:59:04
8510,2013-01-01 11:11:25
8511,2015-04-07 13:09:16
8512,2012-12-29 23:25:43
8513,2013-02-07 23:43:25
8514,2014-10-13 00:36:30
8515,2012-12-16 12:50:58
8516,2015-07-30 05:27:41
8517,2013-06-08 00:44:22
8518,2015-07-04 12:17:25
8519,2014-10-31 20:45:47
8520,2015-08-26 13:22:46
8521,2014-04-04 20:36:52
8522,2014-02-13 16:48:27
8523,2013-04-24 17:18:55
8524,2014-10-10 21:10:19
8525,2015-01-09 06:12:18
8526,2012-10-08 20:56:32
8527,2012-07-27 01:33:34
8528,2014-06-14 20:07:03
8529,2013-05-14 23:42:25
8530,2014-01-29 21:22:15
8531,2014-09-07 11:04:47
8532,2014-02-05 03:22:26
8533,2015-06-20 09:19:48
8534,2015-01-25 00:19:24
8535,2014-02-01 03:04:55
8536,2013-04-10 09:44:17
8537,2014-03-19 09:48:24
8538,2013-02-14 20:36:37
8539,2013-01-01 15:15:29
8540,2014-11-01 16:12:55
8541,2013-11-09 08:54:58
8542,2012-08-19 23:07:41
8543,2013-07-31 23:46:02
8544,2014-07-23 04:03:58
8545,2014-09-02 00:51:33
8546,2013-12-26 18:33:53
8547,2014-06-20 12:23:30
8548,2012-08-05 19:20:20
8549,2014-10-26 21:29:51
8550,2015-05-14 19:48:03
8551,2014-02-24 08:15:06
8552,2015-02-28 07:03:44
8553,2014-03-11 02:20:36
8554,2012-11-07 06:04:55
8555,2015-12-08 08:06:02
8556,2014-03-17 08:08:15
8557,2014-08-17 04:55:33
8558,2013-09-02 06:29:14
8559,2014-06-09 19:30:23
8560,2013-02-18 00:20:39
8561,2013-02-09 23:38:55
8562,2015-03-07 12:41:23
8563,2013-07-26 06:21:11
8564,2015-03-19 05:45:41
8565,2014-02-27 15:37:51
8566,2014-06-21 23:18:55
8567,2013-08-19 17:09:30
8568,2013-06-06 03:42:11
8569,2012-12-23 15:26:17
8570,2014-02-11 11:33:11
8571,2013-05-15 23:32:02
8572,2015-06-15 14:39:11
8573,2013-12-26 21:17:22
8574,2013-05-07 07:09:10
8575,2014-12-11 22:12:48
8576,2015-04-03 00:29:26
8577,2012-08-22 11:33:10
8578,2014-06-30 22:53:32
8579,2013-09-11 21:51:58
8580,2015-09-19 14:00:55
8581,2013-03-01 18:08:11
8582,2012-09-03 00:18:36
8583,2015-09-12 00:23:03
8584,2014-09-15 10:51:13
8585,2014-06-26 14:19:47
8586,2015-09-08 12:39:40
8587,2013-02-19 23:34:24
8588,2013-05-02 07:11:17
8589,2012-12-06 18:15:13
8590,2015-06-11 07:14:44
8591,2014-07-28 12:50:18
8592,2015-11-29 08:10:53
8593,2015-11-12 22:42:05
8594,2013-03-31 21:11:54
8595,2013-08-08 01:37:32
8596,2012-12-10 01:07:45
8597,2013-02-11 05:55:10
8598,2013-08-09 09:17:05
8599,2015-02-28 16:25:49
8600,2015-05-31 01:25:10
8601,2013-04-05 01:02:15
8602,2014-09-19 09:41:35
8603,2012-10-28 15:40:06
8604,2014-07-23 19:42:53
8605,2015-06-26 23:45:51
8606,2013-11-21 11:08:46
8607,2015-06-09 19:54:55
8608,2015-03-11 01:51:06
8609,2014-10-05 15:36:57
8610,2013-09-25 15:39:42
8611,2013-11-27 04:29:07
8612,2014-12-17 20:51:28
8613,2013-02-13 13:03:11
8614,2013-06-20 18:00:30
8615,2015-12-03 21:55:54
8616,2015-01-24 11:24:04
8617,2013-01-05 19:44:45
8618,2014-11-13 17:55:48
8619,2013-02-09 13:09:19
8620,2014-04-13 03:50:33
8621,2014-07-01 03:06:02
8622,2015-06-22 03:08:05
8623,2013-10-09 12:03:46
8624,2015-04-23 01:20:20
8625,2014-06-28 05:39:38
8626,2015-02-01 04:26:26
8627,2013-09-15 10:37:23
8628,2014-03-20 23:50:28
8629,2012-08-18 04:49:35
8630,2015-07-01 14:09:24
8631,2012-09-10 04:00:37
8632,2015-01-22 12:29:45
8633,2014-01-28 23:36:40
8634,2013-08-14 15:35:03
8635,2014-07-17 01:38:35
8636,2015-09-29 14:29:10
8637,2014-05-20 04:28:37
8638,2012-11-09 22:46:48
8639,2013-04-03 02:38:24
8640,2014-12-03 21:55:19
8641,2014-03-30 04:08:47
8642,2015-11-24 02:35:36
8643,2014-07-22 20:54:03
8644,2012-11-27 22:09:56
8645,2012-12-12 18:28:09
8646,2015-10-14 21:31:20
8647,2012-12-26 18:41:03
8648,2013-04-01 15:16:13
8649,2014-06-15 22:47:10
8650,2012-12-14 01:14:43
8651,2014-02-15 19:38:17
8652,2015-08-28 01:55:18
8653,2013-12-17 14:01:49
8654,2015-01-02 07:48:52
8655,2013-02-07 01:33:25
8656,2015-05-01 20:28:10
8657,2013-02-21 18:11:53
8658,2014-05-11 23:39:31
8659,2012-12-21 12:35:52
8660,2014-07-29 14:14:52
8661,2013-11-30 09:42:59
8662,2015-06-11 05:49:54
8663,2013-01-31 13:35:36
8664,2014-11-16 14:54:14
8665,2015-11-17 04:55:43
8666,2012-08-18 22:51:46
8667,2016-01-15 04:09:05
8668,2012-11-23 19:57:47
8669,2014-09-19 04:42:30
8670,2015-08-26 07:55:33
8671,2013-03-10 19:45:37
8672,2015-07-09 15:13:06
8673,2014-07-21 22:33:28
8674,2013-06-27 00:08:43
8675,2013-09-11 15:41:47
8676,2013-02-20 03:14:10
8677,2015-08-27 13:21:25
8678,2014-08-03 05:42:22
8679,2013-02-25 20:08:58
8680,2012-12-14 09:39:48
8681,2012-12-15 10:35:11
8682,2014-05-19 23:04:07
8683,2015-06-05 14:24:50
8684,2012-11-23 16:06:23
8685,2012-08-24 00:51:28
8686,2015-02-10 21:18:22
8687,2015-01-05 12:35:35
8688,2012-08-21 00:09:44
8689,2015-11-20 23:20:20
8690,2015-04-07 18:16:14
8691,2015-06-12 06:59:08
8692,2012-09-19 11:15:28
8693,2014-12-14 08:56:05
8694,2013-11-18 11:54:40
8695,2012-09-23 14:01:33
8696,2014-01-02 05:25:10
8697,2015-12-14 10:23:05
8698,2014-10-19 10:01:28
8699,2014-07-05 11:08:45
8700,2013-12-30 04:00:58
8701,2015-11-05 18:15:43
8702,2015-09-13 03:37:54
8703,2015-05-31 14:27:21
8704,2014-01-17 01:54:19
8705,2013-01-10 21:55:56
8706,2012-08-30 14:36:29
8707,2014-01-26 04:10:54
8708,2013-10-03 06:40:12
8709,2014-12-13 20:01:14
8710,2012-09-03 07:56:53
8711,2013-02-28 18:12:45
8712,2013-03-30 03:22:58
8713,2015-05-20 07:27:24
8714,2013-06-07 06:05:24
8715,2014-08-28 15:47:14
8716,2015-06-12 12:28:55
8717,2015-10-08 23:54:48
8718,2014-06-14 06:45:07
8719,2016-02-02 21:57:44
8720,2013-10-27 17:57:04
8721,2013-03-11 17:20:23
8722,2013-07-08 06:49:20
8723,2014-06-27 13:23:50
8724,2014-06-14 10:25:41
8725,2012-10-02 16:54:17
8726,2015-07-28 08:39:30
8727,2015-06-12 16:40:19
8728,2012-11-14 13:50:26
8729,2013-03-09 00:37:22
8730,2013-04-23 09:57:12
8731,2015-10-28 03:32:55
8732,2016-02-13 11:11:29
8733,2014-04-10 19:07:34
8734,2013-12-02 08:13:59
8735,2013-01-02 12:22:53
8736,2014-10-31 15:23:20
8737,2013-01-08 20:22:50
8738,2013-11-14 01:50:08
8739,2013-04-08 17:09:29
8740,2013-06-24 01:34:37
8741,2014-05-15 05:26:09
8742,2014-06-13 19:22:21
8743,2014-08-29 17:41:01
8744,2012-07-21 07:06:49
8745,2012-08-06 02:27:56
8746,2014-07-10 22:46:00
8747,2015-11-16 06:16:42
8748,2013-08-10 02:50:30
8749,2013-12-14 06:01:44
8750,2015-04-19 09:42:03
8751,2012-11-24 22:07:26
8752,2013-05-30 03:20:55
8753,2015-08-10 05:27:07
8754,2015-09-14 19:48:25
8755,2012-10-08 23:14:01
8756,2013-11-06 07:18:45
8757,2012-07-21 16:15:22
8758,2014-05-14 03:28:29
8759,2014-12-06 21:04:22
8760,2013-11-03 14:31:24
8761,2013-08-07 16:09:18
8762,2014-04-12 08:32:18
8763,2015-02-28 11:39:13
8764,2013-09-29 19:36:30
8765,2013-05-15 02:27:53
8766,2015-04-05 14:21:28
8767,2014-05-04 09:26:17
8768,2015-01-14 18:43:08
8769,2013-03-19 11:32:20
8770,2015-06-25 15:09:23
8771,2015-05-09 22:53:55
8772,2015-09-07 20:37:50
8773,2016-01-27 21:31:06
8774,2013-02-18 08:44:49
8775,2013-03-22 04:59:00
8776,2013-08-30 00:06:36
8777,2015-10-23 15:10:16
8778,2014-01-18 14:27:26
8779,2015-08-08 13:00:53
8780,2015-02-03 03:18:39
8781,2014-07-16 17:24:18
8782,2014-11-13 05:46:51
8783,2015-10-11 01:54:27
8784,2013-02-27 19:55:17
8785,2013-04-25 23:47:28
8786,2013-10-09 20:53:11
8787,2013-12-22 08:13:38
8788,2015-10-18 18:21:48
8789,2013-10-12 17:52:51
8790,2014-10-13 19:35:16
8791,2014-05-08 04:02:20
8792,2012-12-08 08:00:18
8793,2014-08-24 16:06:27
8794,2012-11-26 23:42:33
8795,2014-02-23 10:53:02
8796,2015-12-05 03:29:11
8797,2012-11-23 00:46:20
8798,2015-12-26 13:30:05
8799,2013-07-15 12:45:50
8800,2014-02-12 21:12:31
8801,2015-11-02 11:07:43
8802,2014-03-18 17:02:53
8803,2016-01-23 04:51:58
8804,2014-06-26 17:14:00
8805,2013-12-01 05:07:27
8806,2014-06-22 07:16:35
8807,2014-07-21 04:31:43
8808,2013-09-04 13:38:20
8809,2014-01-01 10:11:41
8810,2013-07-13 11:15:15
8811,2015-06-15 11:41:31
8812,2015-04-20 14:45:43
8813,2016-01-05 10:25:28
8814,2014-08-17 07:16:43
8815,2013-11-15 14:45:16
8816,2013-03-24 03:48:20
8817,2014-06-20 14:53:51
8818,2013-10-23 12:08:30
8819,2013-10-25 13:09:18
8820,2014-05-08 11:59:43
8821,2015-02-09 01:54:00
8822,2015-07-11 13:24:40
8823,2015-12-19 21:33:34
8824,2012-12-23 09:50:13
8825,2013-05-12 23:49:38
8826,2013-08-26 08:02:08
8827,2013-12-09 06:04:47
8828,2014-02-06 09:24:14
8829,2013-01-31 07:02:32
8830,2013-12-15 22:17:56
8831,2014-07-06 06:32:06
8832,2013-01-23 03:55:06
8833,2013-09-17 14:18:50
8834,2013-11-29 12:15:39
8835,2013-07-29 08:50:23
8836,2013-03-14 11:05:42
8837,2013-08-06 08:32:11
8838,2012-08-24 22:46:17
8839,2015-09-30 18:01:33
8840,2015-04-29 21:15:27
8841,2014-09-17 05:07:04
8842,2012-07-16 09:00:31
8843,2016-01-05 22:34:13
8844,2012-09-25 03:18:36
8845,2016-01-26 01:52:59
8846,2013-06-11 14:21:17
8847,2014-02-01 21:41:04
8848,2015-08-03 22:07:39
8849,2014-03-28 08:07:10
8850,2013-11-30 22:02:27
8851,2013-04-18 18:35:02
8852,2014-08-25 02:34:35
8853,2014-02-13 09:21:39
8854,2015-07-05 01:44:34
8855,2015-11-26 20:48:31
8856,2013-06-19 10:25:02
8857,2015-08-10 07:15:18
8858,2015-12-28 23:12:17
8859,2014-08-06 03:25:55
8860,2014-10-28 04:59:00
8861,2014-03-14 05:13:31
8862,2012-09-13 19:11:56
8863,2015-08-13 10:04:40
8864,2015-05-17 19:21:07
8865,2012-08-14 17:12:22
8866,2015-03-15 22:05:14
8867,2013-04-07 12:44:37
8868,2014-10-28 15:22:58
8869,2015-06-11 09:33:08
8870,2015-03-13 07:19:35
8871,2014-02-07 17:23:10
8872,2012-10-30 22:54:09
8873,2014-08-17 04:57:20
8874,2012-12-18 17:29:58
8875,2015-08-25 21:00:41
8876,2015-09-14 19:40:03
8877,2014-06-12 06:47:29
8878,2013-11-17 18:44:22
8879,2012-07-11 18:10:00
8880,2012-07-13 06:08:44
